model_id,paper_title,authors,year,journal_or_series,doi,source_id,paper_slug,mineru_match_status,mineru_match_score,mineru_run_ids,primary_source_title,model_title_match_score,model_match_notes,derivation_en_path,derivation_zh_path,derivation_zh_source_file,source_manifest_path,extraction_notes_path,worker_report_path,derivation_en_sha256,derivation_zh_sha256,en_f_reference_count,zh_f_reference_count,unique_f_equation_count,f_reference_sequence_match,en_has_eight_sections,zh_has_eight_sections,archive_status,formula_quality,steady_state_quality,needs_human_review,runtime_validation_performed,source_markdown_storage,primary_full_md_repo,primary_full_md_repo_relpath,primary_full_md_sha256,raw_pdf_repo,raw_pdf_repo_relpath,raw_pdf_sha256
US_FRB22_mceall,LINVER: The Linear Version of FRB/US,"Brayton, Flint; Reifschneider, David",2022,Finance and Economics Discussion Series 2022-053,10.17016/feds.2022.053,us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us__a8780356,us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us,matched,1.0000,a8780356-98b8-4931-bad6-3b2c5b4b2f0c,LINVER- The Linear Version of FRB:US,1.0000,,mmb-paper-derivations/derivations/US_FRB22_mceall/US_FRB22_mceall_derivation.en.md,mmb-paper-derivations/derivations/US_FRB22_mceall/US_FRB22_mceall_derivation.zh.md,US_FRB22_mceall_derivation.zh.md,mmb-paper-derivations/derivations/US_FRB22_mceall/source_manifest.json,mmb-paper-derivations/derivations/US_FRB22_mceall/extraction_notes.md,mmb-paper-derivations/derivations/US_FRB22_mceall/worker_report.json,245d98a68c88f85d0b8e09edc8a5472e7d3b490f107776a72cfb20e4c80062c1,604a2306dd477e9729a42773f070cad8516d7e86c454f9288c3bad5cd0a93973,49,49,18,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us__a8780356/full.md,94fc2096ecf74503f049e115d7ab9c711779fe43e8dc16d48be8e00bc421cf90,dsge-evaluation,raw/mmb_papers/LINVER- The Linear Version of FRB:US.pdf,2c3d2a3676009014d835500ac80648754d66dface28b5f90d6f110710386ec92
US_FRB22_var,LINVER: The Linear Version of FRB/US,"Brayton, Flint; Reifschneider, David",2022,Finance and Economics Discussion Series 2022-053,10.17016/feds.2022.053,us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us__a8780356,us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us,matched,1.0000,a8780356-98b8-4931-bad6-3b2c5b4b2f0c,LINVER- The Linear Version of FRB:US,1.0000,,mmb-paper-derivations/derivations/US_FRB22_var/US_FRB22_var_derivation.en.md,mmb-paper-derivations/derivations/US_FRB22_var/US_FRB22_var_derivation.zh.md,US_FRB22_var_derivation.zh.md,mmb-paper-derivations/derivations/US_FRB22_var/source_manifest.json,mmb-paper-derivations/derivations/US_FRB22_var/extraction_notes.md,mmb-paper-derivations/derivations/US_FRB22_var/worker_report.json,6bea798ad84a158bc25cba84888c4eddf0080969d1c043a494886a2634b0b265,0d1e5ce3970c01fb20fa3526676f426b096d8253a77f2f69c73098e0a7986866,48,48,22,true,true,true,needs_review,paper lacks full equation listing; representative equations extracted from paper-supported text,baseline-linearization conditions recorded; full baseline vector not extracted,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_frb22_mcap_us_frb22_mcapwp_us_frb22_mceall_us__linver_the_linear_version_of_frb_us__a8780356/full.md,94fc2096ecf74503f049e115d7ab9c711779fe43e8dc16d48be8e00bc421cf90,dsge-evaluation,raw/mmb_papers/LINVER- The Linear Version of FRB:US.pdf,2c3d2a3676009014d835500ac80648754d66dface28b5f90d6f110710386ec92
US_FU19,Accounting for Post Crisis Inflation: A Retro Analysis,Chiara Fratto; Harald Uhlig,,Review of Economic Dynamics,10.1016/j.red.2019.05.005,us_fu19__accounting_for_post_crisis_inflation_a_retro_analysis__efab411e,us_fu19__accounting_for_post_crisis_inflation_a_retro_analysis,matched,1.0000,efab411e-a8d6-41ce-bb6b-05c19d2bcee8; 9554deb8-9b94-41f0-a478-ad9c637a6e86,Accounting for Post Crisis Inflation- A Retro Analysis,1.0000,,mmb-paper-derivations/derivations/US_FU19/US_FU19_derivation.en.md,mmb-paper-derivations/derivations/US_FU19/US_FU19_derivation.zh.md,US_FU19_derivation.zh.md,mmb-paper-derivations/derivations/US_FU19/source_manifest.json,mmb-paper-derivations/derivations/US_FU19/extraction_notes.md,mmb-paper-derivations/derivations/US_FU19/worker_report.json,1000d90773c9398550c96a65784a4ce1298d41044848937061cc23a775e330a7,ad79b197dc62c200316917572de8e617833cdab704e427a1364a0372c1414ca4,156,156,34,true,true,true,needs_review,needs_review,not_runtime_validated,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_fu19__accounting_for_post_crisis_inflation_a_retro_analysis__efab411e/full.md,ea561aea0f58d57cf220d8bcf943bfe264b3671310b98c1778916a32a1200f2c,dsge-evaluation,raw/mmb_papers/Accounting for Post Crisis Inflation- A Retro Analysis.pdf,6856eab4d489bf3e7e65a199dabaf49905aceb80b9e09d593c96117b76a023b4
US_FV10,The Econometrics of DSGE Models,"Fernández-Villaverde, Jesús",2010,"SERIEs 1 (1-2), 3-49",10.1007/s13209-009-0014-7,us_fv10__the_econometrics_of_dsge_models__99400522,us_fv10__the_econometrics_of_dsge_models,matched,1.0000,99400522-70f9-4f64-a057-70a15fa06579,The Econometrics of DSGE Models,1.0000,,mmb-paper-derivations/derivations/US_FV10/US_FV10_derivation.en.md,mmb-paper-derivations/derivations/US_FV10/US_FV10_derivation.zh.md,US_FV10_derivation.zh.md,mmb-paper-derivations/derivations/US_FV10/source_manifest.json,mmb-paper-derivations/derivations/US_FV10/extraction_notes.md,mmb-paper-derivations/derivations/US_FV10/worker_report.json,2e0ad242fe3b1c7403bcfb2e37759ef43cf76e6be3f57795a6725295c23d8cde,846f65ed504da2cb869e60f71ff71356fda4d898fbba884254f49a298b911839,146,146,33,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_fv10__the_econometrics_of_dsge_models__99400522/full.md,35caebb7448cab1e5e89e00e6cd7a91bd409d577c63194f151943944cab271f4,dsge-evaluation,raw/mmb_papers/The Econometrics of DSGE Models.pdf,5cfc9f3a37473d034b421efea63f323a9d259568378724acf3d57d974f731396
US_FV15,Estimating dynamic equilibrium models with stochastic volatility,"Fernández-Villaverde, Jesús; Guerrón-Quintana, Pablo; Rubio-Ramírez, Juan",2015,"Journal of Econometrics 185 (1), 216-229",10.1016/j.jeconom.2014.08.010,us_fv15__estimating_dynamic_equilibrium_models_with_stochastic_volatility__ae6b2e5b,us_fv15__estimating_dynamic_equilibrium_models_with_stochastic_volatility,matched,1.0000,ae6b2e5b-1c94-4709-949d-ba79746e88f9,Estimating dynamic equilibrium models with stochastic volatility,1.0000,,mmb-paper-derivations/derivations/US_FV15/US_FV15_derivation.en.md,mmb-paper-derivations/derivations/US_FV15/US_FV15_derivation.zh.md,US_FV15_derivation.zh.md,mmb-paper-derivations/derivations/US_FV15/source_manifest.json,mmb-paper-derivations/derivations/US_FV15/extraction_notes.md,mmb-paper-derivations/derivations/US_FV15/worker_report.json,4f56ddfd7b854f658f93d11328f2c1de21daa1481b72141f99bcc996138c1eaa,2ba08f98ab7f2006b3ec2e76635c466f7817fb2293e47b305b5b2c8f55f7e5a8,105,105,36,true,true,true,needs_review,first_pass_needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_fv15__estimating_dynamic_equilibrium_models_with_stochastic_volatility__ae6b2e5b/full.md,f626b31fc9860d47cf03753f6fbc93e3222a8150fe3e0e81dfbffa87e33d1cf3,dsge-evaluation,raw/mmb_papers/Estimating dynamic equilibrium models with stochastic volatility.pdf,8b7ddd033ad4129b0eaca7b72d1a51b865925ea8de5ffb4f86c0be77d546d864
US_GG24,"Oil Prices, Monetary Policy and Inflation Surges","Gagliardone, Giacomo; Gertler, Mark",2024,"Working Paper, January 2024",10.3386/w31263,us_gg24__oil_prices_monetary_policy_and_inflation_surges__65e1c546,us_gg24__oil_prices_monetary_policy_and_inflation_surges,matched,1.0000,65e1c546-8764-48d5-8571-e080685b9992,"Oil Prices, Monetary Policy and Inflation Surges",1.0000,,mmb-paper-derivations/derivations/US_GG24/US_GG24_derivation.en.md,mmb-paper-derivations/derivations/US_GG24/US_GG24_derivation.zh.md,US_GG24_derivation.zh.md,mmb-paper-derivations/derivations/US_GG24/source_manifest.json,mmb-paper-derivations/derivations/US_GG24/extraction_notes.md,mmb-paper-derivations/derivations/US_GG24/worker_report.json,4a8b9850a4a0a9d8a9e966dafb3d46ea29d43ea554c6b01a1ac0282942c51da4,45701854d13fc689115bb4f7424497b5a5be6c75b69037793ed679269bd42569,87,87,37,true,true,true,needs_review,needs_review,not_runtime_validated,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_gg24__oil_prices_monetary_policy_and_inflation_surges__65e1c546/full.md,9998e75faaac7b7e7280ba6585208268d939c90a3ef4af91a67d7c6dfe45a232,dsge-evaluation,"raw/mmb_papers/Oil Prices, Monetary Policy and Inflation Surges.pdf",ceaf2de396e21001c3fd9ff5059c5fe0f17c480aca644831f7f455c50dee0904
US_HL16,The equity price channel in a New-Keynesian DSGE model with financial frictions and banking,"Hollander, Hylton; Liu, Guangling",2016,Economic Modelling (2016),10.1016/j.econmod.2015.09.015,us_hl16__the_equity_price_channel_in_a_new_keynesian_dsge_model_with_financial_fr__e3259b88,us_hl16__the_equity_price_channel_in_a_new_keynesian_dsge_model_with_financial_fr,matched,1.0000,e3259b88-d1fa-4daa-af29-40e129c1367e,The equity price channel in a New-Keynesian DSGE model with financial frictions and banking,1.0000,,mmb-paper-derivations/derivations/US_HL16/US_HL16_derivation.en.md,mmb-paper-derivations/derivations/US_HL16/US_HL16_derivation.zh.md,US_HL16_derivation.zh.md,mmb-paper-derivations/derivations/US_HL16/source_manifest.json,mmb-paper-derivations/derivations/US_HL16/extraction_notes.md,mmb-paper-derivations/derivations/US_HL16/worker_report.json,3efa8f098801b6ec12280cb8843f9c6e3df31340a8a4cccbe6b2cef56944fb4d,1513a6ac9f03744c4b41752d3ed0a27a9b57a88cb822e7e31da488c591688892,120,120,56,true,true,true,needs_review,mixed_ocr_needs_review,partial_ratio_based_needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_hl16__the_equity_price_channel_in_a_new_keynesian_dsge_model_with_financial_fr__e3259b88/full.md,71840aa87d417a54178678f5ac2f46d7fcc12c82ac25dcffffc0b2d89ae6d434,dsge-evaluation,raw/mmb_papers/The equity price channel in a New-Keynesian DSGE model with financial frictions and banking.pdf,b71b10dc4cb66630526fbe769ea65ce8b9657a129d8a32583e28dbbf4e706d43
US_IAC05,"House prices, borrowing constraints, and monetary policy in the business cycle","Iacoviello, Matteo",2005,"The American Economic Review 95(3), pp. 739-764",10.1257/0002828054201477,us_iac05__house_prices_borrowing_constraints_and_monetary_policy_in_the_business_c__4002ee39,us_iac05__house_prices_borrowing_constraints_and_monetary_policy_in_the_business_c,matched,1.0000,4002ee39-61e1-4470-a4e8-b5386cfee9a2,"House prices, borrowing constraints, and monetary policy in the business cycle",1.0000,,mmb-paper-derivations/derivations/US_IAC05/US_IAC05_derivation.en.md,mmb-paper-derivations/derivations/US_IAC05/US_IAC05_derivation.zh.md,US_IAC05_derivation.zh.md,mmb-paper-derivations/derivations/US_IAC05/source_manifest.json,mmb-paper-derivations/derivations/US_IAC05/extraction_notes.md,mmb-paper-derivations/derivations/US_IAC05/worker_report.json,691950ed391ef745d009278ab4ac0797db2ccd90aa6a57d5c10d290da285b7a7,cf0a4a32cf98c0e1799319c09017b39e93791c1495081266c8cd1447ca08efd2,78,78,18,true,true,true,needs_review,needs_review,needs_review,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_iac05__house_prices_borrowing_constraints_and_monetary_policy_in_the_business_c__4002ee39/full.md,a9b28047f777e6a610ab43cded0e171df4ef216aaeaa987751a22f24b11e0570,dsge-evaluation,"raw/mmb_papers/House prices, borrowing constraints, and monetary policy in the business cycle.pdf",891f4b4deae4272cda78c78a4ea0f961c82c935e842255777f02d6f65654a7fe
US_IN10,Housing market spillovers: Evidence from an estimated dsge model,"Iacoviello, Matteo; Neri, Stefano",2010,"American Economic Journal: Macroeconomics 2 (2), pp. 125-64",10.1257/mac.2.2.125,us_in10__housing_market_spillovers_evidence_from_an_estimated_dsge_model__eac0da74,us_in10__housing_market_spillovers_evidence_from_an_estimated_dsge_model,matched,1.0000,eac0da74-ce5a-44ed-87f4-f7ac437abbaf,Housing market spillovers- Evidence from an estimated dsge model,1.0000,,mmb-paper-derivations/derivations/US_IN10/US_IN10_derivation.en.md,mmb-paper-derivations/derivations/US_IN10/US_IN10_derivation.zh.md,US_IN10_derivation.zh.md,mmb-paper-derivations/derivations/US_IN10/source_manifest.json,mmb-paper-derivations/derivations/US_IN10/extraction_notes.md,mmb-paper-derivations/derivations/US_IN10/worker_report.json,213b9997338c2decfbeb622493c52028b18f1e7761300948823235f40eb34e33,839aa8515d9535627f32d8be3bb41b986889b9c1cc6c0298b5470189f03ef7c8,55,55,43,true,true,true,needs_review,first_pass_needs_pdf_review,steady_state_map_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_in10__housing_market_spillovers_evidence_from_an_estimated_dsge_model__eac0da74/full.md,6a456689e18fdc795e0cc73f14cd71292113b6ebd1136f4e5cb431b19c033441,dsge-evaluation,raw/mmb_papers/Housing market spillovers- Evidence from an estimated dsge model.pdf,693d994803b693b90fdbeda3f4c57f8a1a5f900592b1e51998cd0d13a3232667
US_IR11,A New Keynesian perspective on the Great Recession,"Ireland, Peter N.",2011,"Journal of Money, Credit and Banking 43(1), pp. 31-54",10.1111/j.1538-4616.2010.00364.x,us_ir11__a_new_keynesian_perspective_on_the_great_recession__fee43648,us_ir11__a_new_keynesian_perspective_on_the_great_recession,matched,1.0000,fee43648-03ef-45e6-91ea-84245671e016; 064da916-acca-4e7e-8462-1f6d6a43c35b,A New Keynesian perspective on the Great Recession,1.0000,,mmb-paper-derivations/derivations/US_IR11/US_IR11_derivation.en.md,mmb-paper-derivations/derivations/US_IR11/US_IR11_derivation.zh.md,US_IR11_derivation.zh.md,mmb-paper-derivations/derivations/US_IR11/source_manifest.json,mmb-paper-derivations/derivations/US_IR11/extraction_notes.md,mmb-paper-derivations/derivations/US_IR11/worker_report.json,fb0f504317002dbc1cafbce125a31b1ebc604a074c6687569ec2b660dfbee57e,fd753986a563d00619352a8f6d9b20b588c1c7a91c7c78958388d773f3656ec1,34,34,18,true,true,true,needs_review,needs_review,draft_extracted,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_ir11__a_new_keynesian_perspective_on_the_great_recession__fee43648/full.md,ea22db28af5d38792481f2626af17367be83867e71ba065ed4de67ed0a4459d2,dsge-evaluation,raw/mmb_papers/A New Keynesian perspective on the Great Recession.pdf,d15f14979d8568c816f49d96187243ff904e43b77ea08490d254c48f34511384
US_IR15,"Monetary policy, bond risk premia, and the economy","Ireland, Peter N.",2015,"Journal of Monetary Economics 76, 124-140",10.1016/j.jmoneco.2015.09.003,us_ir15__monetary_policy_bond_risk_premia_and_the_economy__eb56aade,us_ir15__monetary_policy_bond_risk_premia_and_the_economy,matched,1.0000,eb56aade-8b9b-4db5-92e1-43087465aa19,"Monetary policy, bond risk premia, and the economy",1.0000,,mmb-paper-derivations/derivations/US_IR15/US_IR15_derivation.en.md,mmb-paper-derivations/derivations/US_IR15/US_IR15_derivation.zh.md,US_IR15_derivation.zh.md,mmb-paper-derivations/derivations/US_IR15/source_manifest.json,mmb-paper-derivations/derivations/US_IR15/extraction_notes.md,mmb-paper-derivations/derivations/US_IR15/worker_report.json,21a127c047eb09cbfd410121d8502f063674a40f509d32d4abc93d9ff6662fa0,29113f8e55422023143e38d885d1c27f714889c1f61574b0d1afdcd9935b8fee,75,75,23,true,true,true,needs_review,first_pass_needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_ir15__monetary_policy_bond_risk_premia_and_the_economy__eb56aade/full.md,c8c1f4edb10edc5e08c94f85985ed32ec4b9c7d6afbb643dbf901fce26ab1eb5,dsge-evaluation,"raw/mmb_papers/Monetary policy, bond risk premia, and the economy.pdf",dd461603792ee8b0c7919859cb4e0c33c59df7975748889dd30a75cce28385f0
US_JPT11,Investment shocks and the relative price of investment,"Justiniano, Alejandro; Primiceri, Giorgio E.; Tambalotti, Andrea",2011,"Review of Economic Dynamics 14, pp. 102-121",10.1016/j.red.2010.08.004,us_jpt11__investment_shocks_and_the_relative_price_of_investment__8d6c49b8,us_jpt11__investment_shocks_and_the_relative_price_of_investment,matched,1.0000,8d6c49b8-f6bc-490f-8ddf-6ab7756b73bc,Investment shocks and the relative price of investment,1.0000,,mmb-paper-derivations/derivations/US_JPT11/US_JPT11_derivation.en.md,mmb-paper-derivations/derivations/US_JPT11/US_JPT11_derivation.zh.md,US_JPT11_derivation.zh.md,mmb-paper-derivations/derivations/US_JPT11/source_manifest.json,mmb-paper-derivations/derivations/US_JPT11/extraction_notes.md,mmb-paper-derivations/derivations/US_JPT11/worker_report.json,929ba5c0334be85c778a67e608dfe700c33b9a2960aaa4e3f8c00673dd26bf75,0811578a5ae282632df15ac40437c9d6754c891dae182628191bc92262a6c6a6,108,108,29,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_jpt11__investment_shocks_and_the_relative_price_of_investment__8d6c49b8/full.md,b993962f61ec0e4bba6cd59e6d1b6b5a0c6475a090d8117ebb83052efc59bcd0,dsge-evaluation,raw/mmb_papers/Investment shocks and the relative price of investment.pdf,35040fa063271a04a63d6570bb667243f39b7fb6c6cb4bff3d154e09550d95a0
US_KK14,Toward a Taylor rule for fiscal policy,"Kliem, Martin; Kriwoluzky, Alexander",2014,"Review of Economic Dynamics, Vol. 17(2), 294-302",10.1016/j.red.2013.08.003,us_kk14__toward_a_taylor_rule_for_fiscal_policy__db8507f5,us_kk14__toward_a_taylor_rule_for_fiscal_policy,matched,1.0000,db8507f5-821f-4a90-8938-16c2f0e77aef,Toward a Taylor rule for fiscal policy,1.0000,,mmb-paper-derivations/derivations/US_KK14/US_KK14_derivation.en.md,mmb-paper-derivations/derivations/US_KK14/US_KK14_derivation.zh.md,US_KK14_derivation.zh.md,mmb-paper-derivations/derivations/US_KK14/source_manifest.json,mmb-paper-derivations/derivations/US_KK14/extraction_notes.md,mmb-paper-derivations/derivations/US_KK14/worker_report.json,f27248bce706fc4b9961e63e29df783264f38a472974a273f7dd15189e790085,a65b76829cdcecc6493925cd22a2f176c996419ec7b6dc74ebcba68328128a3b,133,133,37,true,true,true,needs_review,needs_review,partial_source_targets_only,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_kk14__toward_a_taylor_rule_for_fiscal_policy__db8507f5/full.md,e84b062ec7f7ce14eac95aef764795070ad99d845c13f0363f466c8b5cfd6b7e,dsge-evaluation,raw/mmb_papers/Toward a Taylor rule for fiscal policy.pdf,53740785f7ed67662c07cb3a5ba08aa534e34755062498c19c79947e6bca41e8
US_LTW17,Clearing Up the Fiscal Multiplier Morass,Eric M. Leeper; Nora Traum; Todd B. Walker,2017,"American Economic Review 2017, 107(8): 2409–2454",10.1257/aer.20111196,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass,matched,1.0000,f1cc32b3-a1c8-4473-bab4-edca5aaeb37e; a9ef5398-12f6-46fd-ac1a-ab3f92b52596,Clearing Up the Fiscal Multiplier Morass,1.0000,,mmb-paper-derivations/derivations/US_LTW17/US_LTW17_derivation.en.md,mmb-paper-derivations/derivations/US_LTW17/US_LTW17_derivation.zh.md,US_LTW17_derivation.zh.md,mmb-paper-derivations/derivations/US_LTW17/source_manifest.json,mmb-paper-derivations/derivations/US_LTW17/extraction_notes.md,mmb-paper-derivations/derivations/US_LTW17/worker_report.json,fcdaccbf1dc11cd00a87e3f3c414266552d69934d98285f4f9f7ff923825f957,1e0ce6d623c8b429e19aec3624c299b18ae73c5dc58afe56e428df0a39be3c4b,100,100,49,true,true,true,needs_review,first_pass; several FOCs require appendix/PDF verification,implementation_cross_check_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3/full.md,803461672f26448eb361eeaf77e94c100adb9589a806083ed2d79308dd163979,dsge-evaluation,raw/mmb_papers/Clearing Up the Fiscal Multiplier Morass.pdf,28b826775d47cf15c74382e000184452e43834f666189ee8bd202d259e1e797e
US_LTW17gz,Clearing Up the Fiscal Multiplier Morass,Eric M. Leeper; Nora Traum; Todd B. Walker,2017,"American Economic Review 2017, 107(8): 2409–2454",10.1257/aer.20111196,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass,matched,1.0000,f1cc32b3-a1c8-4473-bab4-edca5aaeb37e; a9ef5398-12f6-46fd-ac1a-ab3f92b52596,Clearing Up the Fiscal Multiplier Morass,1.0000,,mmb-paper-derivations/derivations/US_LTW17gz/US_LTW17gz_derivation.en.md,mmb-paper-derivations/derivations/US_LTW17gz/US_LTW17gz_derivation.zh.md,US_LTW17gz_derivation.zh.md,mmb-paper-derivations/derivations/US_LTW17gz/source_manifest.json,mmb-paper-derivations/derivations/US_LTW17gz/extraction_notes.md,mmb-paper-derivations/derivations/US_LTW17gz/worker_report.json,dc1bcf0f02b194c46bcbb1de4a84a1174297081094c0c1698900e7d7ee55904c,432538a4133689a36f463b24effa44c6b2b293681124f3390d5a48f581c3be14,132,132,34,true,true,true,needs_review,needs_review,not_runtime_validated,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3/full.md,803461672f26448eb361eeaf77e94c100adb9589a806083ed2d79308dd163979,dsge-evaluation,raw/mmb_papers/Clearing Up the Fiscal Multiplier Morass.pdf,28b826775d47cf15c74382e000184452e43834f666189ee8bd202d259e1e797e
US_LTW17nu,Clearing Up the Fiscal Multiplier Morass,Eric M. Leeper; Nora Traum; Todd B. Walker,2017,"American Economic Review 2017, 107(8): 2409–2454",10.1257/aer.20111196,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass,matched,1.0000,f1cc32b3-a1c8-4473-bab4-edca5aaeb37e; a9ef5398-12f6-46fd-ac1a-ab3f92b52596,Clearing Up the Fiscal Multiplier Morass,1.0000,,mmb-paper-derivations/derivations/US_LTW17nu/US_LTW17nu_derivation.en.md,mmb-paper-derivations/derivations/US_LTW17nu/US_LTW17nu_derivation.zh.md,US_LTW17nu_derivation.zh.md,mmb-paper-derivations/derivations/US_LTW17nu/source_manifest.json,mmb-paper-derivations/derivations/US_LTW17nu/extraction_notes.md,mmb-paper-derivations/derivations/US_LTW17nu/worker_report.json,e6b3d292e3ae8885301abf4544ad86baaa622516f5c754e028fbc22fc0528838,0f94aa02851c3b9fca8c719ae9823db1172bca2c0b6177724f2bb464d43cc4dd,118,118,42,true,true,true,needs_review,needs_review,needs_review,True,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3/full.md,803461672f26448eb361eeaf77e94c100adb9589a806083ed2d79308dd163979,dsge-evaluation,raw/mmb_papers/Clearing Up the Fiscal Multiplier Morass.pdf,28b826775d47cf15c74382e000184452e43834f666189ee8bd202d259e1e797e
US_LTW17rot,Clearing Up the Fiscal Multiplier Morass,Eric M. Leeper; Nora Traum; Todd B. Walker,2017,"American Economic Review 2017, 107(8): 2409–2454",10.1257/aer.20111196,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3,us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass,matched,1.0000,f1cc32b3-a1c8-4473-bab4-edca5aaeb37e; a9ef5398-12f6-46fd-ac1a-ab3f92b52596,Clearing Up the Fiscal Multiplier Morass,1.0000,,mmb-paper-derivations/derivations/US_LTW17rot/US_LTW17rot_derivation.en.md,mmb-paper-derivations/derivations/US_LTW17rot/US_LTW17rot_derivation.zh.md,US_LTW17rot_derivation.zh.md,mmb-paper-derivations/derivations/US_LTW17rot/source_manifest.json,mmb-paper-derivations/derivations/US_LTW17rot/extraction_notes.md,mmb-paper-derivations/derivations/US_LTW17rot/worker_report.json,be6b2bcc58316e2c26fd8f8561b0b9ab8233c12ab8a70a31f8d79e9e02c57e3e,3fa4983048e4d84602a0b49bad4ad60d3db5612af516de3bc7139b3600b2892a,38,38,37,true,true,true,needs_review,needs_review,implementation_cross_check_only,true,false,not_vendored_public_repo_copyright_boundary,dsge-evaluation,raw/mmb_mineru/runs/us_ltw17_us_ltw17gz_us_ltw17nu_us_ltw17rot__clearing_up_the_fiscal_multiplier_morass__f1cc32b3/full.md,803461672f26448eb361eeaf77e94c100adb9589a806083ed2d79308dd163979,dsge-evaluation,raw/mmb_papers/Clearing Up the Fiscal Multiplier Morass.pdf,28b826775d47cf15c74382e000184452e43834f666189ee8bd202d259e1e797e
